,ax,ay,az,gx,gy,gz,mx,my,mz,a_total,g_total,m_total
11:06:02:18,1.7504272,-1.0695953,11.458908,-0.21128845,-0.14550781,-0.13264465,46.20056,-13.499451,-271.3501,11.641073921281745,0.2888077821805034,275.5859279637206
11:06:02:19,1.8988647,-0.71765137,10.915421,-0.22195435,-0.27120972,-0.16992188,46.95053,-14.2494205,-270.60013000000004,11.102572956076893,0.38947643190459585,275.01489030255414
11:06:02:20,1.9419708,-0.41358948,10.606567,-0.31782532,-0.43525696,-0.24768066,47.7005,-14.99939,-269.85016,10.790809532723127,0.5931334290019233,274.4438526413877
11:06:02:21,1.8653564,-0.51893616,10.721497,-0.47868347,-0.5172882,-0.33610535,46.050262000000004,-13.574982,-270.300295,10.894922999185699,0.7808276074839461,274.53980017995787
11:06:02:22,1.2620087,-0.9259491,11.624115,-0.64805603,-0.46188354,-0.39788818,44.400024,-12.150574,-270.75043,11.729027974554903,0.8897348067407529,274.63574771852797
11:06:02:23,1.0345612,-1.0695953,11.971268,-0.7662964,-0.30422974,-0.4000244,44.249725,-12.000275,-271.27533,12.063399542009355,0.9163980728639642,275.1225783623968
11:06:02:24,0.81669617,-1.3401489,12.677551,-0.80145264,-0.12739563,-0.37231445,44.099426,-11.849976,-271.80023,12.774321550120181,0.8928460283749203,275.60940900626554
11:06:02:25,0.5653076,-1.5077362,13.1923065,-0.72688293,0.051574707,-0.30413818,44.399515666666666,-11.650085666666667,-271.1502066666667,13.290214141290217,0.7896320515665719,275.00883579817815
11:06:02:26,0.6634674,-1.6513824,13.163574,-0.55963135,0.19111633,-0.2029419,44.69960533333334,-11.450195333333333,-270.5001833333333,13.283332912916416,0.6252184532394268,274.40826259009077
11:06:02:27,1.1710358,-1.625061,12.694321,-0.33699036,0.22094727,-0.115600586,44.999695,-11.250305,-269.85016,12.851378671163793,0.4192179556470904,273.8076893820034
11:06:02:28,1.7073364,-1.5795593,11.78212,-0.114349365,0.1570282,-0.08149719,45.7496645,-11.100006,-269.474795,12.009511099931647,0.2106547527330901,273.55725232491756
11:06:02:29,2.1358948,-1.4407043,10.865143,0.06248474,0.039855957,-0.09428406,46.499634,-10.949707,-269.09943,11.166423236074948,0.11992632743204075,273.3068152678317
11:06:02:30,2.5070038,-1.3185883,9.893097,0.21907043,-0.09649658,-0.15180969,46.1997985,-10.649872,-269.54956500000003,10.290632216220747,0.2834600945988296,273.68786303600876
11:06:02:31,2.8278198,-1.2419739,9.000061,0.23825073,-0.13165283,-0.18270874,45.899963,-10.350037,-269.9997,9.515259428584923,0.327838926402783,274.0689108041858
11:06:02:32,3.0121765,-1.174942,8.157303,0.22013855,-0.19024658,-0.26579285,45.52536,-10.72464,-270.22476500000005,8.77469590380916,0.3940819477074805,274.24314189813344
11:06:02:33,2.942749,-1.2826843,7.7287445,0.12106323,-0.24031067,-0.36805725,45.150757,-11.099243,-270.44983,8.368903287572856,0.4559294496426441,274.41737299208114
11:06:02:34,2.72966,-1.5149231,7.901123,-0.018478394,-0.24563599,-0.45541382,44.2504885,-11.099243,-271.12503000000004,8.495515309599684,0.5177646551041233,274.9383127545859
11:06:02:35,2.4279938,-1.7687073,8.454178,-0.14205933,-0.15190125,-0.5193329,43.35022,-11.099243,-271.80023,8.971990027947854,0.5594296238259299,275.4592525170907
11:06:02:36,2.2651825,-1.7806702,8.576294,-0.2230072,-0.008087158,-0.5661926,43.424988,-10.4248045,-270.600125,9.047356348343438,0.6085816902200698,274.26137090534337
11:06:02:37,1.6642456,-1.6370239,8.954575,-0.27627563,0.08885193,-0.6045532,43.499756,-9.750366,-269.40002,9.253862658204712,0.670602311975482,273.0634892935961
11:06:02:38,1.4535522,-1.605896,9.091049,-0.30184937,0.14424133,-0.61946106,43.0496215,-10.0502015,-269.69986,9.34552769410812,0.7040245793336263,273.29950177421324
11:06:02:39,0.8406372,-1.5197144,9.261032,-0.30290222,0.19004822,-0.6088104,42.599487,-10.350037,-269.9997,9.422468703297199,0.706058201534588,273.53551425483045
11:06:02:40,0.507843,-1.4167633,9.387924,-0.29545593,0.23478699,-0.5704651,42.9000855,-9.8999025,-270.07523000000003,9.507798893048374,0.6839952979103255,273.6409012626868
11:06:02:41,0.39530945,-1.3185883,9.483688,-0.26348877,0.26782227,-0.5108032,43.200684,-9.449768,-270.15076,9.583072719514352,0.6340938490115684,273.7462882705431
11:06:02:42,0.3570099,-1.1462097,9.54834,-0.18891907,0.26994324,-0.43730164,42.375183500000006,-9.449768,-270.375065,9.62351544398782,0.5475330968791312,273.8400135937753
11:06:02:43,0.36897278,-1.0504456,9.45256,-0.07707214,0.24438477,-0.3563385,41.549683,-9.449768,-270.59937,9.517902469795553,0.43890905339760594,273.93373891700753
11:06:02:44,0.725708,-0.62667847,8.97612,0.03904724,0.18365479,-0.27218628,42.4499515,-8.625030500000001,-270.299535,9.027187173224313,0.33066469400557436,273.7513021848051
11:06:02:45,0.9531555,-0.4638672,8.777405,0.14131165,0.07926941,-0.2071991,43.35022,-7.800293,-269.9997,8.841182993267422,0.26302868442107336,273.5688654526027
11:06:02:46,1.4296112,-0.1885376,8.454178,0.22227478,-0.025131226,-0.18803406,43.724823,-8.6997985,-270.375065,8.576273098815314,0.2922233119797171,274.02755765064757
11:06:02:47,1.7504272,0.12510681,7.8556366,0.26594543,-0.09863281,-0.20187378,44.099426,-9.599304,-270.75043,8.049265400498843,0.34815000502350907,274.4862498486924
11:06:02:48,1.8270416,0.1897583,7.644943,0.2552948,-0.11781311,-0.23384094,43.1243895,-9.449767999999999,-270.225525,7.862521395442968,0.36570062758354094,273.8094885556929
11:06:02:49,1.6403046,0.3717041,7.295395,0.19776917,-0.09223938,-0.2775116,42.149353,-9.300232,-269.70062,7.486758398984367,0.35303461014443516,273.1327272626934
11:06:02:50,1.4367981,0.37649536,7.367218,0.10508728,-0.022994995,-0.31266785,41.3993835,-9.075164999999998,-270.225525,7.515453319380618,0.3306558492397661,273.53031366778686
11:06:02:51,1.2476501,0.38128662,7.541992,-0.0025024414,0.089920044,-0.32652283,40.649414,-8.850098,-270.75043,7.653995922829136,0.33868722302019494,273.92790007288033
11:06:02:52,1.1470947,0.3717041,7.7526855,-0.05256653,0.14744568,-0.3286438,40.79945933333333,-9.000142666666665,-270.50018666666665,7.845898460382671,0.3640195268187454,273.7079977274888
11:06:02:53,0.90049744,0.43156433,8.042389,-0.1633606,0.27101135,-0.31692505,40.94950466666667,-9.150187333333333,-270.24994333333336,8.104144880102767,0.44785636623663727,273.48809538209736
11:06:02:54,0.7712097,0.58239746,8.3967285,-0.19319153,0.29338074,-0.28709412,41.09955,-9.300232,-269.9997,8.452159529108568,0.4536719735726055,273.26819303670584
11:06:02:55,0.88612366,0.7356262,8.657684,-0.21768188,0.2582245,-0.24768066,41.999817,-8.250427,-270.89996,8.733948321967231,0.4188209672624092,274.26053763113174
11:06:02:56,1.0369568,0.8266144,9.064713,-0.23686218,0.20176697,-0.20187378,41.999817,-8.4754945,-270.74966500000005,9.161200387706984,0.37089975134640046,274.11904887760807
11:06:02:57,1.0896301,0.9606781,9.502838,-0.22940063,0.16023254,-0.19122314,41.999817,-8.700562,-270.59937,9.6132266290195,0.33891799183682786,273.97756012408433
11:06:02:58,0.8526001,0.9606781,9.931412,-0.22195435,0.1335907,-0.19229126,41.77475,-8.1001285,-270.974735,10.014128701793462,0.32262383247801163,274.2963712146288
11:06:02:59,0.7233124,0.9295654,10.371933,-0.18786621,0.09524536,-0.17311096,41.549683,-7.499695,-271.3501,10.438595059554707,0.2726404150771035,274.6151823051732
11:06:02:60,0.6155853,0.833786,10.47728,-0.10157776,0.07926941,-0.1209259,42.5994875,-7.2746277500000005,-270.6749,10.528415861551636,0.17670527433887112,274.10561288118697
11:06:02:61,0.4360199,0.84576416,10.592209,-0.08026123,0.07499695,-0.099609375,43.649292,-7.0495605,-269.9997,10.634863509571597,0.14828497947636513,273.59604345720066
11:06:02:62,0.36180115,0.84576416,11.044708,-0.032333374,0.05050659,-0.026107788,43.049621,-7.49969475,-270.299535,11.082950504795456,0.06540626347609929,273.81008057792997
11:06:02:63,0.3857422,0.8385773,11.511581,-0.009963989,0.056900024,0.0005187988,42.44995,-7.949829,-270.59937,11.548528306779922,0.05776818293998504,274.02411769865927
11:06:02:64,0.35461426,0.8050537,11.695938,0.051818848,0.10803223,0.044189453,42.60025,-7.5752258,-270.22476500000005,11.728973886624653,0.12770616070988594,273.6672520758914
11:06:02:65,0.20617676,0.68774414,11.820435,0.12426758,0.14744568,0.09106445,42.75055,-7.2006226,-269.85016,11.842220418810546,0.2132496050254755,273.31038645312356
11:06:02:66,0.04576111,0.70928955,11.449326,0.18817139,0.16661072,0.14859009,42.8253175,-7.27539065,-269.55033000000003,11.471366596844668,0.2919702362907195,273.02809548006337
11:06:02:67,0.07928467,0.6733856,11.1716,0.21588135,0.06755066,0.24127197,42.900085,-7.3501587,-269.2505,11.192157110458393,0.3307264919112755,272.7458045070032
11:06:02:68,0.13195801,0.66859436,11.138092,0.20628357,0.0036315918,0.26789856,43.1251525,-7.57522585,-270.15,11.158921306967398,0.33813568010640394,273.6754127869804
11:06:02:69,0.42643738,0.5560608,11.308075,0.17539978,-0.1210022,0.31370544,43.35022,-7.800293,-271.0495,11.329766663880722,0.37923306595612416,274.60502106695765
11:06:02:70,0.92681885,0.3214264,11.894653,0.15408325,-0.22007751,0.33927917,42.900085000000004,-8.02536,-270.60013000000004,11.935035739441306,0.43276565660210553,274.09752225655154
11:06:02:71,1.0800476,0.14186096,12.280121,0.15515137,-0.27972412,0.34246826,42.44995,-8.250427,-270.15076,12.328341296576715,0.4686171572083964,273.5900234461455
11:06:02:72,1.3673553,-0.06642151,12.703888,0.20523071,-0.2424469,0.33714294,43.049621,-8.174896,-269.70063,12.777434901026604,0.4632121605037563,273.2379413271333
11:06:02:73,1.5660706,-0.28190613,12.706284,0.2872467,-0.1444397,0.31263733,43.649292,-8.099365,-269.2505,12.805534009910401,0.4484591327049867,272.8858592081211
11:06:02:74,1.5469208,-0.31063843,12.134079,0.37139893,-0.02619934,0.27749634,43.649292,-8.099365,-269.2505,12.236230357994513,0.46435739397039444,272.8858592081211
11:06:02:75,1.4391785,-0.06642151,11.157242,0.3895111,0.051574707,0.23381042,43.649292,-8.099365,-269.2505,11.249875360128081,0.45721566019322024,272.8858592081211
11:06:02:76,1.2213135,-0.0448761,10.240265,0.31921387,0.07713318,0.18588257,43.12438950000001,-8.4747315,-269.2505,10.312935944718093,0.3773583867984044,272.8145471400445
11:06:02:77,1.0752716,-0.20289612,9.624954,0.1572876,0.05583191,0.14326477,42.599487,-8.850098,-269.2505,9.686955938342738,0.21995769050242595,272.74323507196794
11:06:02:78,0.92681885,-0.32022095,9.514816,-0.06854248,0.030258179,0.1027832,42.074585,-8.550262499999999,-269.32525999999996,9.565210826290773,0.12719282669705254,272.72668388766306
11:06:02:79,0.85739136,-0.4782257,10.106186,-0.3167572,-0.0059509277,0.06123352,41.549683,-8.250427,-269.40002,10.153758675039462,0.32267643431760096,272.71013270335817
11:06:02:80,0.6778259,-0.96424866,11.4253845,-0.5074463,-0.015548706,0.023956299,42.375183500000006,-7.5004576499999995,-269.999695,11.486019084167623,0.5082493619314655,273.409697096825
11:06:02:81,0.5174103,-1.6753387,12.766144,-0.5734863,0.021743774,0.029281616,43.200684,-6.7504883,-270.59937,12.885996500348734,0.5746448825414044,274.1092614902919
11:06:02:82,0.29475403,-2.305008,13.89621,-0.49465942,0.13040161,0.05697632,43.200684,-6.7504883,-270.59937,14.089165844093298,0.5147220829982632,274.1092614902919
11:06:02:83,0.029006958,-2.6425934,14.260117,-0.28266907,0.281662,0.1219635,43.200684,-6.7504883,-270.59937,14.502933432069009,0.41726536006588777,274.1092614902919
11:06:02:84,-0.24633789,-2.6904755,13.903381,0.017730713,0.3796692,0.21569824,43.424988,-6.6749573,-270.824435,14.163450992018536,0.4370226657179533,274.36508607342785
11:06:02:85,-0.27027893,-2.6114655,12.814026,0.32559204,0.375412,0.31584167,43.649292,-6.5994263,-271.0495,13.080216553496667,0.5888126244942024,274.6209106565638
11:06:02:86,-0.13859558,-2.407959,11.224274,0.5844574,0.24864197,0.3957367,43.79959100000001,-6.6749573,-270.824435,11.48049659673102,0.7483453864273707,274.4246239685955
11:06:02:87,-0.023666382,-2.2331848,9.680023,0.7389221,0.061157227,0.4511261,43.94989,-6.7504883,-270.59937,9.934310229156175,0.8679060055005666,274.2283372806272
11:06:02:88,0.40489197,-2.0105133,8.353622,0.7857971,-0.12420654,0.49267578,43.4249875,-7.27539065,-270.299535,8.601691796137047,0.9357530503000191,273.86311732364265
11:06:02:89,0.7640228,-1.6490021,7.3624268,0.7346649,-0.28079224,0.49160767,42.900085,-7.800293,-269.9997,7.583420544192607,0.92749927144934,273.49789736665815
11:06:02:90,1.1040039,-1.5340729,6.577133,0.5983124,-0.38945007,0.4521942,43.8751225,-7.800293,-270.22476500000005,6.843309343688813,0.8450613466076915,273.87616331443394
11:06:02:91,1.2452545,-1.4957733,6.2180023,0.50242615,-0.42993164,0.42556763,44.85016,-7.800293,-270.44983,6.5154853339999494,0.7863720868524829,274.25442926220967
11:06:02:92,1.4128418,-1.4861908,6.256302,0.14131165,-0.42886353,0.31584167,44.025422000000006,-8.625030500000001,-269.92492500000003,6.583783088850655,0.5510434377598307,273.62993254298567
11:06:02:93,1.417633,-1.4718323,6.699234,-0.11541748,-0.33085632,0.2284851,43.200684,-9.449768,-269.40002,7.00397814308185,0.4183210968807368,273.00543582376173
11:06:02:94,1.2093353,-1.5436554,7.3696136,-0.34765625,-0.18598938,0.14859009,43.424988,-8.7745665,-270.44982500000003,7.626045402112434,0.42135013051268305,274.0553528336095
11:06:02:95,1.0465393,-1.7184296,8.312927,-0.5148926,-0.027267456,0.10385132,43.649292,-8.099365,-271.49963,8.552952712597543,0.525968630582865,275.1052698434572
11:06:02:96,0.7424774,-1.8716583,9.275391,-0.5617676,0.045181274,0.085739136,42.824554500000005,-7.799530000000001,-270.44982500000003,9.491430644763236,0.5700661219297719,273.93133636473885
11:06:02:97,0.5054474,-1.9362946,9.68959,-0.5852051,0.152771,0.060180664,41.999817,-7.499695,-269.40002,9.894082485013753,0.6078039978697828,272.7574028860205
11:06:02:98,0.318702705,-1.939888,10.137306,-0.39292146,0.15969086,0.097991942,42.9748535,-7.499695,-269.40002,10.328426371101399,0.4509200092224402,272.9109403392738
11:06:02:99,0.13195801,-1.9434814,10.585022,-0.20063782,0.16661072,0.13580322,43.94989,-7.499695,-269.40002,10.762770257189045,0.2940360205750976,273.0644777925271
11:06:03:00,0.31869507,-1.7711029,10.041534,0.03691101,0.05050659,0.16244507,44.350179000000004,-7.199605433333334,-269.00023999999996,10.201508569970754,0.17407394710281346,272.72787799397486
11:06:03:01,0.45755768500000005,-1.53048705,9.156883,0.18498230499999999,-0.09117889500000001,0.14912414499999999,44.750468,-6.8995158666666665,-268.60046,9.297458561815755,0.3012757623526605,272.3912781954226
11:06:03:02,0.5964203,-1.2898712,8.272232,0.3330536,-0.23286438,0.13580322,45.150757,-6.5994263,-268.20068,8.393408553660755,0.4284775776025075,272.0546783968704
11:06:03:03,0.6036072,-1.0600281,7.5779114,0.34690857,-0.2701416,0.10598755,43.35022,-8.850098,-268.20068,7.675463660973935,0.4522780126703126,271.82562528415235
11:06:03:04,0.586853,-1.0384674,7.3336945,0.32133484,-0.25523376,0.087875366,43.30037466666667,-8.550008333333333,-268.5002633333333,7.430066352584074,0.419669431328036,272.10407202162503
11:06:03:05,0.57966614,-0.94270325,7.0607605,0.19190979,-0.11088561799999999,0.048988342,43.25052933333333,-8.249918666666666,-268.79984666666667,7.146960269218187,0.245633178866561,272.38251875909776
11:06:03:06,0.48150635,-0.89482117,7.4510193,0.06248474,0.033462524,0.010101318,43.200684,-7.949829,-269.09943,7.519989488047372,0.071596926405086,272.66096549657044
11:06:03:07,0.39530945,-0.9067993,7.733536,0.029449463,0.094177246,-0.0037384033,44.25049,-7.499695,-269.40002,7.796546260687214,0.09874512744620027,273.11302068252536
11:06:03:08,0.22772217,-1.119873,8.250671,0.03477478,0.17407227,0.0069122314,44.25049,-7.499695,-269.999695,8.329438448843925,0.17764633249782683,273.7045784417012
11:06:03:09,0.28756714,-1.1462097,8.300949,0.059280396,0.17407227,0.017562866,44.25049,-7.499695,-270.59937,8.384643453181708,0.18472621577622292,274.29613620087696
11:06:03:10,0.6898041,-0.799057,8.138153,0.14024353,0.059020996,0.023956299,44.475556499999996,-7.724762,-270.59937,8.2063302417728,0.15403126285748073,274.33896113102037
11:06:03:11,0.92681885,-0.46626282,8.061539,0.1572876,-0.041107178,-0.002670288,44.700623,-7.949829,-270.59937,8.128025913255362,0.16259249562906225,274.38178606116384
11:06:03:12,0.9854812749999999,-0.29387665,8.0663225,0.1130752575,-0.042175294,-0.050605774,45.0752265,-7.5752258,-269.69986,8.133648937468482,0.14517596582641837,273.5462781213247
11:06:03:13,1.0441437,-0.12149048,8.071106,0.068862915,-0.04324341,-0.09854126,45.44983,-7.2006226,-268.80035,8.139271961681604,0.1277594360237745,272.71077018148554
11:06:03:14,0.9794922,-0.011367798,8.367996,-0.0035705566,0.052627563,-0.14434814,45.825195,-6.97555545,-268.575285,8.425134494636167,0.15368407459204214,272.54633689247817
11:06:03:15,0.92204285,0.0030059814,8.870773,-0.062164307,0.17088318,-0.18696594,46.20056,-6.7504883,-268.35022,8.918564103637383,0.26080974865174467,272.38190360347073
11:06:03:16,0.78556824,-0.0448761,9.481293,-0.081329346,0.2635498,-0.21572876,45.500182,-6.850179033333333,-268.55011333333334,9.513887127557112,0.3501597599553171,272.4654506094734
11:06:03:17,0.7400818,-0.1598053,9.644104,-0.069610596,0.29763794,-0.22531128,44.799804,-6.949869766666667,-268.75000666666665,9.67377903238519,0.379735633432204,272.54899761547614
11:06:03:18,0.8549957,-0.30345154,9.938583,-0.009963989,0.29019165,-0.22958374,44.099426,-7.0495605,-268.9499,9.979906439042194,0.37016100345512115,272.6325446214788
11:06:03:19,0.96273804,-0.33937073,9.962524,0.0124053955,0.24545288,-0.24023438,44.999694500000004,-7.1998596,-269.32526,10.014685290942486,0.3436765448380064,273.1549143902896
11:06:03:20,1.0034332,-0.18614197,10.022385,0.013473511,0.06329346,-0.29881287,45.899963,-7.3501587,-269.70062,10.07421104147033,0.30573964226948985,273.67728415910034
11:06:03:21,0.8669739,-0.25556946,10.383911,-0.04512024,-0.041107178,-0.33184814,44.85016,-7.3501587,-269.2505,10.423174523535854,0.33741491395941714,273.0593221906016
11:06:03:22,0.770004285,-0.47463988,10.9848555,-0.10424042,-0.062416077,-0.33876800500000004,44.174958000000004,-6.90002435,-269.174965,11.024610814260814,0.3644091820000169,272.8641148106003
11:06:03:23,0.67303467,-0.6937103,11.5858,-0.1633606,-0.083724976,-0.34568787,43.499756,-6.44989,-269.09943,11.626047104985775,0.3914034500406166,272.66890743059895
11:06:03:24,0.62994385,-0.83496094,11.849167,-0.16975403,-0.05496216,-0.33503723,44.1001895,-6.60018915,-268.724825,11.89524054483,0.37958821796675857,272.40020561757365
11:06:03:25,0.74487305,-1.1414185,12.351944,-0.1633606,-0.02406311,-0.2817688,44.700623,-6.7504883,-268.35022,12.426914042991307,0.32658746998112476,272.1315038045484
11:06:03:26,0.9579468,-1.1916962,12.794876,-0.13459778,-0.05496216,-0.26046753,44.80031366666667,-6.900533066666666,-268.5999566666666,12.885909116554433,0.2982963888435375,272.3979988609833
11:06:03:27,1.0800476,-1.1940918,13.132462,-0.10583496,-0.072006226,-0.25300598,44.900004333333335,-7.0505778333333335,-268.84969333333333,13.230794240201039,0.28354534250578883,272.6644939174182
11:06:03:28,1.211731,-1.20607,13.328781,0.009216309,-0.10395813,-0.23703003,44.999695,-7.2006226,-269.09943,13.43797975170457,0.2589893207575966,272.9309889738531
11:06:03:29,1.3553925,-1.2228241,13.235413,0.09336853,-0.10609436,-0.23384094,44.25049,-5.4000854,-269.09943,13.360708996500374,0.273231185698584,272.76687851330536
11:06:03:30,1.4846802,-1.3401489,12.8954315,0.17965698,-0.07733154,-0.22424316,44.700115,-5.4499308,-268.6498033333333,13.049614091674723,0.2975597290432252,272.3987176836033
11:06:03:31,1.5684662,-1.4215393,12.641647,0.2169342,-0.07307434,-0.21572876,45.14974,-5.4997762,-268.20017666666666,12.817647954074724,0.3145460287258658,272.0305568539013
11:06:03:32,1.927597,-1.1797333,11.722275,0.29789734,-0.105026245,-0.22212219,45.599365,-5.5496216,-267.75055,11.938137711936601,0.386149717866363,271.66239602419927
11:06:03:33,1.9850616,-0.7966614,10.9704895,0.29577637,-0.17959595,-0.26792908,44.700623,-7.949829,-268.80035,11.17706485673474,0.43763496000254115,272.6077284998352
11:06:03:34,2.0640716500000003,-0.72364045,10.638893249999999,0.1807251,-0.244041445,-0.33024597499999997,44.0254215,-7.1250915,-269.025425,10.862441707850287,0.4706025326752078,272.6992158796778
11:06:03:35,2.1430817,-0.6506195,10.307297,0.06567383,-0.30848694,-0.39256287,43.35022,-6.300354,-269.2505,10.547818558965837,0.5035701053478745,272.7907032595204
11:06:03:36,2.030548,-0.81581116,10.618546,-0.09197998,-0.23391724,-0.46499634,42.7497865,-5.9249878,-268.72559,10.841687699947853,0.5285822434620875,272.16995438252485
11:06:03:37,1.6403046,-1.0648041,11.169205,-0.22621155,-0.06561279,-0.5289154,42.149353,-5.5496216,-268.20068,11.339115806983495,0.5789889497409658,271.5492055055293
11:06:03:38,1.1423035,-1.3114166,11.719879,-0.29652405,0.12400818,-0.5502167,42.649332666666666,-4.899597166666666,-268.3003733333333,11.84821651386861,0.6372150013097658,271.7156077245106
11:06:03:39,0.93400574,-1.4335175,11.964081,-0.30290222,0.2081604,-0.54382324,43.149312333333334,-4.249572733333333,-268.40006666666665,12.085800483200119,0.6563720159887882,271.8820099434919
11:06:03:40,0.54374695,-1.7495575,12.17717,-0.19958496,0.37327576,-0.47032166,43.649292,-3.5995483,-268.49976,12.3142227282253,0.6327490917630264,272.0484121624732
11:06:03:41,0.725708,-1.7854614,12.086182,-0.06321716,0.35836792,-0.41279602,42.900085,-2.8503418,-268.49976,12.23888556402412,0.5502949477611369,271.9203244728897
11:06:03:42,0.9028778,-1.7782898,11.657623,0.09869385,0.29338074,-0.37765503,43.25002,-3.3004760666666666,-267.9499333333333,11.826989344065794,0.48829914633866706,271.43952656494133
11:06:03:43,0.9244385,-1.7734985,11.355957,0.22972107500000002,0.19004822,-0.35208892999999997,43.599955,-3.7506103333333334,-267.40010666666666,11.5307260333265,0.49127105498070345,270.95872865699295
11:06:03:44,0.90766907,-1.6346283,10.070267,0.3607483,0.0867157,-0.32652283,43.94989,-4.2007446,-266.85028,10.242370344362898,0.4942429636227398,270.47793074904456
11:06:03:45,0.95077515,-1.5939331,9.70874,0.39057922,0.04197693,-0.31373596,42.7497865,-4.9507141,-266.85028,9.884544931393307,0.5027369514419592,270.30186358030846
11:06:03:46,1.0297699,-1.4383087,8.64093,0.4044342,-0.042175293,-0.2817688,41.549683,-5.7006836,-266.85028,8.820137710282177,0.4947114655258314,270.1257964115723
11:06:03:47,1.175827,-1.36409,8.205185,0.3607483,-0.04536438,-0.27111816,43.200684,-4.2007446,-268.35022,8.40049829154521,0.45354417602639324,271.83779341237795
11:06:03:48,1.3170776,-1.3162079,7.8556366,0.302162175,-0.040573120000000004,-0.27538299499999996,42.950439333333335,-4.6005248666666665,-268.5002633333333,8.073296912148328,0.4130598643582718,271.95359820355117
11:06:03:49,1.3865204,-1.2922668,7.5827026,0.24357605,-0.03578186,-0.27964783,42.70019466666667,-5.000305133333334,-268.65030666666667,7.815994563844397,0.37257555269015036,272.06940299472444
11:06:03:50,1.472702,-1.1677551,7.5348053,0.08378601,-0.025131226,-0.30308533,42.44995,-5.4000854,-268.80035,7.765680528021231,0.3154558467570257,272.18520778589766
11:06:03:51,1.5780487,-1.0743866,7.59227,-0.030197144,-0.03152466,-0.3243866,41.9998165,-4.65011595,-268.199925,7.8286083066360685,0.32731076663231284,271.5096261800047
11:06:03:52,1.6283264,-0.9163666,7.7933807,-0.1441803,-0.03791809,-0.35954285,41.549683,-3.9001465,-267.5995,8.014234669989706,0.3892259002731712,270.8340445741117
11:06:03:53,1.5181885,-0.83735657,8.303345,-0.25816345,-0.040039062,-0.39575195,42.599487,-6.300354,-268.49976,8.482428929020237,0.4742057563237132,271.93111604457124
11:06:03:54,1.4224243,-0.91397095,8.856415,-0.3252716,0.016418457,-0.42025757,41.4749135,-4.9499511499999995,-267.74978999999996,9.016358491037243,0.531683744945363,270.9933427242795
11:06:03:55,1.2620087,-0.95947266,9.272995,-0.3444519,0.12400818,-0.44262695,40.35034,-3.5995483,-266.99982,9.407533683925248,0.5744073093083207,270.0555694039877
11:06:03:56,1.0800476,-0.94270325,9.536362,-0.33805847,0.17193604,-0.45115662,40.499877,-3.5995483,-267.375185,9.643515563883865,0.5893961543473514,270.44906130929985
11:06:03:57,0.09843445,-0.9905853,10.249832,-0.12820435,0.2827301,-0.4021454,40.649414,-3.5995483,-267.75055,10.298058292986445,0.5080291207658203,270.84255321461194
11:06:03:58,-0.05479431,-0.97862244,10.146881,-0.029129028,0.29763794,-0.36273193,40.449524,-3.0497232666666667,-267.45045999999996,10.19411096293546,0.4701183857723427,270.51036448630566
11:06:03:59,-0.0021209717,-0.80384827,9.275391,0.132789611,0.25822449000000003,-0.29348754499999996,40.249634,-2.499898233333333,-267.15037,9.310158685145167,0.45012675125489054,270.1781757579994
11:06:03:60,0.005065918,-0.41358948,8.26265,0.29470825,0.21881104,-0.22424316,40.049744,-1.9500732,-266.85028,8.272996249484939,0.4301351167374383,269.8459870296931
11:06:03:61,-0.016494751,-0.23402405,7.814926,0.3287964,0.15489197,-0.19442749,40.574647,-3.7498474,-267.150115,7.818446630774233,0.4121900579722187,270.24616878899184
11:06:03:62,0.23728943,0.1035614,6.718384,0.34158325,-0.021942139,-0.11239624,41.09955,-5.5496216,-267.44995,6.723370792141074,0.3602686343696817,270.64635054829057
11:06:03:63,0.48869324,0.28552246,6.3209534,0.27233887,-0.09863281,-0.087890625,41.400146,-5.0994873,-266.99982,6.346242671294386,0.3026906891271412,270.23856264341066
11:06:03:64,0.52459717,0.4938202,6.1677246,0.17112732,-0.11141968,-0.087890625,41.10005666666667,-5.049641866666667,-267.4499533333333,6.20966080572403,0.22231434210274295,270.637143905503
11:06:03:65,0.5054474,0.48423767,6.292221,0.05609131,-0.08905029,-0.08256531,40.799967333333335,-4.999796433333334,-267.90008666666665,6.331035326710378,0.13376553974023467,271.03572516759544
11:06:03:66,0.4647522,0.47225952,6.864441,-0.044052124,-0.036849976,-0.076171875,40.499878,-4.949951,-268.35022,6.896344967018143,0.09539740510688735,271.4343064296878
11:06:03:67,0.24926758,0.48902893,7.0655518,-0.11329651,0.09950256,-0.057006836,41.09955,-3.300476,-268.49976,7.0868403297449305,0.1612037157619656,271.64717423909764
11:06:03:68,0.18582153499999998,0.607543945,7.211593649999999,-0.13406372,0.086723325,-0.0202560425,40.724945000000005,-4.19998165,-268.72483,7.240612935232474,0.16678831583863557,271.82745050111646
11:06:03:69,0.12237549,0.72605896,7.3576355,-0.15483093,0.07394409,0.016494751,40.35034,-5.0994873,-268.9499,7.394385540720018,0.17237291591530557,272.00772676313534
11:06:03:70,0.1726532,0.809845,7.465378,-0.16442871,0.031326294,0.03353882,40.400186000000005,-4.449462866666667,-268.6498066666667,7.511160145701811,0.17071317996871518,271.7085617275051
11:06:03:71,0.36897278,0.82901,7.865204,-0.17294312,-0.01234436,0.050582886,40.450032,-3.799438433333333,-268.34971333333334,7.917375351345731,0.180611002807783,271.4093966918749
